instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructionsBox.started,instructionsBox.stopped,leftCategoryLabel_2.started,leftCategoryLabel_2.stopped,rightCategoryLabel_2.started,rightCategoryLabel_2.stopped,leftAttributeLabel_2.started,leftAttributeLabel_2.stopped,rightAttributeLabel_2.started,rightAttributeLabel_2.stopped,orLeft_2.started,orLeft_2.stopped,orRight_2.started,orRight_2.stopped,stimulusImageBox.started,stimulusImageBox.stopped,stimulusTextBox.started,stimulusTextBox.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.started,requiredResponse.stopped,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.started,feedbackResponse.stopped,feedback.started,feedback.stopped,leftCategoryLabel.started,leftCategoryLabel.stopped,rightCategoryLabel.started,rightCategoryLabel.stopped,leftAttributeLabel.started,leftAttributeLabel.stopped,rightAttributeLabel.started,rightAttributeLabel.stopped,orLeft.started,orLeft.stopped,orRight.started,orRight.stopped,feedbackResponse.rt,gender,age,participant,date,expName,psychopyVersion,frameRate,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,0,10,1,,,,,,,,,,,,,,,25.714223749935627,None,25.714223749935627,None,e,1,0.3824371669907123,25.714223749935627,None,None,0,25.714223749935627,None,25.714223749935627,None,25.430397207965143,None,25.430397207965143,None,25.430397207965143,None,25.430397207965143,None,25.430397207965143,None,25.430397207965143,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,1,11,1,,,,,,,,,,,,,,,26.39757908298634,None,26.39757908298634,None,e,1,0.35691983299329877,26.39757908298634,None,None,0,26.39757908298634,None,26.39757908298634,None,26.11378066695761,None,26.11378066695761,None,26.11378066695761,None,26.11378066695761,None,26.11378066695761,None,26.11378066695761,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,0,12,0,,,,,,,,,,,,,,,27.064110332983546,None,27.064110332983546,None,i,1,0.4567794579779729,27.064110332983546,None,None,0,27.064110332983546,None,27.064110332983546,None,26.780419874936342,None,26.780419874936342,None,26.780419874936342,None,26.780419874936342,None,26.780419874936342,None,26.780419874936342,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,6,1,13,1,,,,,,,,,,,,,,,27.831274207914248,None,27.831274207914248,None,e,1,0.6444600840331987,27.831274207914248,None,i,1,27.831274207914248,None,27.831274207914248,None,27.546952957985923,None,27.546952957985923,None,27.546952957985923,None,27.546952957985923,None,27.546952957985923,None,27.546952957985923,None,0.31430558394640684,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,0,14,1,,,,,,,,,,,,,,,28.780739624984562,None,28.780739624984562,None,e,1,0.38814312499016523,28.780739624984562,None,None,0,28.780739624984562,None,28.780739624984562,None,28.497267916915007,None,28.497267916915007,None,28.497267916915007,None,28.497267916915007,None,28.497267916915007,None,28.497267916915007,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,7,1,15,0,,,,,,,,,,,,,,,29.48061745800078,None,29.48061745800078,None,i,1,0.4193214160623029,29.48061745800078,None,None,0,29.48061745800078,None,29.48061745800078,None,29.196631916915067,None,29.196631916915067,None,29.196631916915067,None,29.196631916915067,None,29.196631916915067,None,29.196631916915067,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,0,16,0,,,,,,,,,,,,,,,30.21413129195571,None,30.21413129195571,None,i,1,0.43365408398676664,30.21413129195571,None,None,0,30.21413129195571,None,30.21413129195571,None,29.930361999897286,None,29.930361999897286,None,29.930361999897286,None,29.930361999897286,None,29.930361999897286,None,29.930361999897286,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,8,1,17,1,,,,,,,,,,,,,,,30.94741820800118,None,30.94741820800118,None,e,1,0.5558372080558911,30.94741820800118,None,i,1,30.94741820800118,None,30.94741820800118,None,30.663812874932773,None,30.663812874932773,None,30.663812874932773,None,30.663812874932773,None,30.663812874932773,None,30.663812874932773,None,0.3314940419513732,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,0,18,0,,,,,,,,,,,,,,,31.814179624896497,None,31.814179624896497,None,i,1,0.5525550419697538,31.814179624896497,None,e,1,31.814179624896497,None,31.814179624896497,None,31.530560291954316,None,31.530560291954316,None,31.530560291954316,None,31.530560291954316,None,31.530560291954316,None,31.530560291954316,None,0.3255964999552816,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,1,19,0,,,,,,,,,,,,,,,32.680777874891646,None,32.680777874891646,None,i,1,0.2986332499422133,32.680777874891646,None,None,0,32.680777874891646,None,32.680777874891646,None,32.39721183292568,None,32.39721183292568,None,32.39721183292568,None,32.39721183292568,None,32.39721183292568,None,32.39721183292568,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,0,0,1,33.74840083299205,None,33.74840083299205,None,33.74840083299205,None,33.74840083299205,None,33.74840083299205,None,33.74840083299205,None,33.74840083299205,None,40.99841095798183,None,40.99841095798183,None,e,1,3.013529916992411,40.99841095798183,None,None,0,40.99841095798183,None,40.99841095798183,None,40.71478508296423,None,40.71478508296423,None,40.71478508296423,None,40.71478508296423,None,40.71478508296423,None,40.71478508296423,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,44.33098087494727,None,44.33098087494727,None,e,1,1.0439675829838961,44.33098087494727,None,i,1,44.33098087494727,None,44.33098087494727,None,44.04550799995195,None,44.04550799995195,None,44.04550799995195,None,44.04550799995195,None,44.04550799995195,None,44.04550799995195,None,0.6039079159963876,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,0,2,1,,,,,,,,,,,,,,,45.697488791891374,None,45.697488791891374,None,e,1,0.6224620840512216,45.697488791891374,None,None,0,45.697488791891374,None,45.697488791891374,None,45.41348383296281,None,45.41348383296281,None,45.41348383296281,None,45.41348383296281,None,45.41348383296281,None,45.41348383296281,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,1,1,3,0,,,,,,,,,,,,,,,46.64759345795028,None,46.64759345795028,None,i,1,0.5450705420225859,46.64759345795028,None,None,0,46.64759345795028,None,46.64759345795028,None,46.36043654195964,None,46.36043654195964,None,46.36043654195964,None,46.36043654195964,None,46.36043654195964,None,46.36043654195964,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,0,4,0,,,,,,,,,,,,,,,47.514360416913405,None,47.514360416913405,None,i,1,0.5491536660119891,47.514360416913405,None,None,0,47.514360416913405,None,47.514360416913405,None,47.225540666957386,None,47.225540666957386,None,47.225540666957386,None,47.225540666957386,None,47.225540666957386,None,47.225540666957386,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,2,1,5,1,,,,,,,,,,,,,,,48.38171737489756,None,48.38171737489756,None,e,1,0.8110950830159709,48.38171737489756,None,i,1,48.38171737489756,None,48.38171737489756,None,48.09072220791131,None,48.09072220791131,None,48.09072220791131,None,48.09072220791131,None,48.09072220791131,None,48.09072220791131,None,0.42464783298783004,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,3,0,6,1,,,,,,,,,,,,,,,49.514439124963246,None,49.514439124963246,None,e,1,0.36777174996677786,49.514439124963246,None,None,0,49.514439124963246,None,49.514439124963246,None,49.22359812492505,None,49.22359812492505,None,49.22359812492505,None,49.22359812492505,None,49.22359812492505,None,49.22359812492505,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,3,1,7,1,,,,,,,,,,,,,,,50.19768637500238,None,50.19768637500238,None,e,1,0.38067858293652534,50.19768637500238,None,None,0,50.19768637500238,None,50.19768637500238,None,49.92202279192861,None,49.92202279192861,None,49.92202279192861,None,49.92202279192861,None,49.92202279192861,None,49.92202279192861,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,4,0,8,0,,,,,,,,,,,,,,,50.897728957934305,None,50.897728957934305,None,i,1,0.7791065420024097,50.897728957934305,None,e,1,50.897728957934305,None,50.897728957934305,None,50.60769704193808,None,50.60769704193808,None,50.60769704193808,None,50.60769704193808,None,50.60769704193808,None,50.60769704193808,None,0.30310149991419166,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,4,1,9,0,,,,,,,,,,,,,,,51.99802645796444,None,51.99802645796444,None,i,1,0.2901895419927314,51.99802645796444,None,None,0,51.99802645796444,None,51.99802645796444,None,51.70804870792199,None,51.70804870792199,None,51.70804870792199,None,51.70804870792199,None,51.70804870792199,None,51.70804870792199,None,,F,20,1,2022_Jul_13_1029,IAT,2021.2.3,59.8938081528594,
